"","...1","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"8573","chr3-194333332-194334110",0.558583128611426,-0.281969680728705,0.109,0.126,1
"8574","chr4-184825071-184826664",0.558612079019659,-0.340072018170421,0.384,0.453,1
"8575","chr16-23452351-23453516",0.558616151316598,-0.354648699835305,0.187,0.239,1
"8576","chr19-48634406-48634784",0.558644748215142,-0.420634671437172,0.306,0.372,1
"8577","chr17-75270002-75271904",0.558664844399526,-0.372207201154625,0.371,0.432,1
"8578","chr17-64496379-64497668",0.558867473528613,-0.372519870813923,0.216,0.261,1
"8579","chr11-123505199-123506290",0.559119503196747,-0.308116864548301,0.138,0.169,1
"8580","chr4-99087999-99089640",0.559338715102728,-0.299854941783295,0.26,0.298,1
"8581","chr6-33425400-33426217",0.559371793566163,-0.491762151728633,0.139,0.185,1
"8582","chr4-109814859-109816067",0.559401947463688,-0.450935780554576,0.175,0.235,1
"8583","chr1-3251221-3252348",0.559440740510263,-0.457830210358543,0.137,0.171,1
"8584","chr12-54005649-54006422",0.559535283571944,-0.288676604976804,0.084,0.104,1
"8585","chr7-100157878-100159052",0.559869318155672,-0.3609466778495,0.162,0.208,1
"8586","chr1-171484840-171486411",0.559914889672536,-0.383518162609483,0.278,0.337,1
"8587","chr2-206274136-206275803",0.560045713910446,-0.316545883464472,0.245,0.292,1
"8588","chr19-49639695-49640911",0.560084806282872,-0.270899027969774,0.593,0.649,1
"8589","chr14-74571666-74572465",0.560170332421355,-0.255174862055949,0.18,0.202,1
"8590","chr10-133324070-133326332",0.560176081285054,-0.466925059264577,0.22,0.293,1
"8591","chr6-4017876-4018881",0.560179527704743,-0.402170898525162,0.327,0.42,1
"8592","chr10-73862587-73863941",0.560208642586096,-0.470371253471964,0.12,0.154,1
"8593","chr19-13905542-13906995",0.560235698722522,-0.371949777750749,0.206,0.257,1
"8594","chr17-40075119-40076001",0.56027469884284,-0.522819774187245,0.108,0.148,1
"8595","chr1-114581186-114582247",0.560322434664298,-0.423084552910979,0.25,0.315,1
"8596","chr10-72084959-72085533",0.560480781421406,-0.488391106555204,0.105,0.139,1
"8597","chr11-4607584-4608531",0.56061083817883,-0.305605941109274,0.252,0.288,1
"8598","chr2-42493076-42495270",0.560613217899831,-0.592213062963197,0.11,0.16,1
"8599","chr2-240818667-240821343",0.560630853173218,-0.318328055247094,0.579,0.656,1
"8600","chr3-126083445-126084495",0.560757228895934,-0.296460991533527,0.265,0.294,1
"8601","chr9-69671495-69673378",0.560809675425321,-0.325884261275186,0.386,0.449,1
"8602","chr12-52025309-52026104",0.560815733502015,-0.471964493751778,0.152,0.204,1
"8603","chr16-70702634-70704013",0.560846619574426,-0.472926219691278,0.096,0.125,1
"8604","chr2-156333740-156334918",0.560920647891862,-0.353189473588753,0.152,0.193,1
"8605","chr17-63522574-63523430",0.560932153575239,-0.303467399935499,0.227,0.275,1
"8606","chr7-1412168-1413216",0.561078786268435,-0.44143682387841,0.211,0.276,1
"8607","chr2-44935385-44935999",0.561080792552624,-0.406278607551459,0.128,0.166,1
"8608","chr15-65376797-65378669",0.5611425232189,-0.38621902923395,0.251,0.304,1
"8609","chrX-49079445-49080572",0.561194873995334,-0.563855979566579,0.066,0.102,1
"8610","chr9-133994217-133994673",0.561195034995949,-0.325309651994606,0.095,0.108,1
"8611","chr11-47248136-47249297",0.561245551814087,-0.263320618657529,0.225,0.252,1
"8612","chr9-28031470-28032430",0.561267850179269,-0.46586998703292,0.124,0.17,1
"8613","chr18-22932797-22934020",0.561460356382013,-0.325548798104959,0.261,0.305,1
"8614","chr19-44807843-44809517",0.561527430168995,-0.548196873652592,0.165,0.219,1
"8615","chr17-48830501-48831743",0.561581594230032,-0.264768244879383,0.279,0.32,1
"8616","chr20-34362835-34364336",0.561720103696512,-0.362274669720643,0.24,0.304,1
"8617","chr13-99969658-99972090",0.562066635538479,-0.413014262002506,0.359,0.427,1
"8618","chr9-94373865-94375035",0.562192476121003,-0.404664338094456,0.206,0.249,1
"8619","chr2-95076513-95077695",0.562393792317798,-0.56613300658234,0.09,0.126,1
"8620","chr6-52881761-52882700",0.56242577103494,-0.320025775952191,0.087,0.104,1
"8621","chr17-39952204-39953615",0.562487569361426,-0.309877913019799,0.544,0.62,1
"8622","chr1-244052059-244052397",0.562606470806711,-0.422760068994441,0.143,0.193,1
"8623","chr10-97632768-97634213",0.56269098083794,-0.285086790305224,0.324,0.396,1
"8624","chr5-146202939-146204056",0.562727629419986,-0.298880335932473,0.344,0.394,1
"8625","chr5-170861523-170862826",0.562825788697478,-0.309016080749208,0.228,0.268,1
"8626","chr5-173615922-173616996",0.563373060403598,-0.450725381553322,0.286,0.364,1
"8627","chr5-179549879-179551405",0.563383683274651,-0.429012835292246,0.341,0.407,1
"8628","chr2-240452070-240453228",0.563488762405104,-0.337968573230755,0.132,0.158,1
"8629","chr10-72254487-72255541",0.563509745562583,-0.331351615491513,0.088,0.108,1
"8630","chr1-25922044-25923291",0.563601680881222,-0.695968519341041,0.082,0.135,1
"8631","chr12-55715558-55716689",0.563672370227454,-0.337693832214806,0.268,0.316,1
"8632","chr20-52971885-52973769",0.56373753395794,-0.512860814391,0.085,0.113,1
"8633","chr7-101251774-101252635",0.563777794863335,-0.292236233425359,0.211,0.261,1
"8634","chr19-8363573-8364757",0.563854329881628,-0.455561944689451,0.118,0.156,1
"8635","chr16-30984617-30985726",0.563876712535291,-0.35226403391863,0.078,0.105,1
"8636","chr19-47427089-47428605",0.56406766855517,-0.34504712779355,0.454,0.524,1
"8637","chr11-66344679-66345376",0.564350414083942,-0.300920695038088,0.222,0.259,1
"8638","chr11-62669681-62670261",0.564359286885509,-0.489067214746447,0.092,0.122,1
"8639","chr20-32581038-32581539",0.564468211442818,-0.314037996267881,0.139,0.171,1
"8640","chr3-128496777-128498158",0.564535496867498,-0.396447019509179,0.133,0.161,1
"8641","chr9-37026084-37028010",0.5645612233808,-0.285666435283081,0.41,0.484,1
"8642","chr12-56635930-56637271",0.564574365589974,-0.345330326668243,0.511,0.59,1
"8643","chr5-147479167-147479992",0.564631372613038,-0.413316287510876,0.077,0.104,1
"8644","chr22-30326178-30327376",0.56474348437763,-0.285542790659143,0.441,0.519,1
"8645","chr11-133955506-133957652",0.56480153966268,-0.301991311762542,0.402,0.486,1
"8646","chr9-41272932-41274323",0.564890977324844,-0.436691367224513,0.162,0.204,1
"8647","chr1-230867730-230869193",0.564938497853817,-0.357170055216156,0.287,0.353,1
"8648","chr10-102583364-102584155",0.565155276181159,-0.279719186331802,0.092,0.112,1
"8649","chr10-110671871-110672691",0.565437388401655,-0.324165973103148,0.157,0.2,1
"8650","chr18-49812785-49814524",0.565437721385118,-0.306042233975876,0.333,0.396,1
"8651","chr6-107027666-107028905",0.565557273317275,-0.306137945057916,0.299,0.359,1
"8652","chr15-68578052-68579833",0.56576737217019,-0.306484603748503,0.388,0.427,1
"8653","chr11-68750992-68751811",0.565868237851232,-0.390589124614852,0.255,0.31,1
"8654","chr2-40450262-40452428",0.565986751242544,-0.330955215928719,0.18,0.224,1
"8655","chr6-53544226-53545294",0.565990004024397,-0.428698370233799,0.319,0.371,1
"8656","chr19-48964574-48966151",0.566007302037267,-0.310796306198207,0.378,0.444,1
"8657","chr3-149812140-149813514",0.566013032936569,-0.297746075192157,0.278,0.336,1
"8658","chr1-21658912-21659803",0.566073986442737,-0.357202002716943,0.127,0.156,1
"8659","chr12-29782710-29784525",0.566089024907755,-0.530219994426087,0.12,0.17,1
"8660","chr1-225809685-225810569",0.5662851463445,-0.598761058488873,0.108,0.148,1
"8661","chr12-57935784-57936381",0.566292692508774,-0.29380143616401,0.109,0.132,1
"8662","chr17-42561481-42562302",0.566327609107998,-0.278235655441827,0.186,0.217,1
"8663","chr1-43171728-43172862",0.566332012562173,-0.482039330866125,0.237,0.316,1
"8664","chr1-211326320-211327373",0.566350719326489,-0.553365154778683,0.097,0.141,1
"8665","chr10-119028795-119030813",0.56655769472263,-0.395153484064313,0.427,0.516,1
"8666","chr9-116774011-116774940",0.566617859669721,-0.456503848573832,0.089,0.126,1
"8667","chr7-64665511-64666660",0.566664839945585,-0.282364483473001,0.162,0.184,1
"8668","chr10-27741888-27742882",0.567198619842498,-0.358014155179935,0.089,0.11,1
"8669","chr19-4327263-4329005",0.567301504532977,-0.30884667128999,0.586,0.636,1
"8670","chr20-1964821-1966387",0.567398435731539,-0.355229248017514,0.126,0.156,1
"8671","chr22-21866760-21868127",0.56750426305953,-0.413643900688841,0.331,0.425,1
"8672","chr4-139555074-139557479",0.567770294344766,-0.43239601636512,0.338,0.407,1
"8673","chr6-42781518-42783936",0.56785497278211,-0.417747095087805,0.414,0.488,1
"8674","chr12-6492803-6494208",0.567916326772479,-0.403108602661905,0.381,0.451,1
"8675","chrX-40174923-40176983",0.568140262380045,-0.331335183205594,0.255,0.306,1
"8676","chr1-67765796-67767301",0.568373363606408,-0.365961601340718,0.086,0.11,1
"8677","chr17-17041676-17043108",0.568509662118899,-0.325445904134439,0.477,0.536,1
"8678","chr1-211698129-211699361",0.568701111616796,-0.474874184426147,0.155,0.208,1
"8679","chr1-149885628-149887225",0.568749718697996,-0.311479757496452,0.387,0.444,1
"8680","chr13-67229486-67231348",0.568991469941571,-0.330406039605663,0.284,0.333,1
"8681","chr16-85554697-85555711",0.568997452439328,-0.509003327181876,0.111,0.144,1
"8682","chr18-79813968-79814730",0.569071119658462,-0.282223166753022,0.081,0.101,1
"8683","chr10-132035886-132037743",0.5691560249453,-0.591550165423972,0.096,0.141,1
"8684","chr3-50235515-50236436",0.569246166058644,-0.313697860413561,0.425,0.503,1
"8685","chr16-2009058-2010575",0.56935640857259,-0.285720580949169,0.32,0.376,1
"8686","chr10-101066228-101068120",0.569564394069362,-0.315535772682639,0.179,0.205,1
"8687","chr11-10302381-10303596",0.569564904858642,-0.434330621626304,0.168,0.215,1
"8688","chr2-135741228-135742707",0.569617560223262,-0.32046515371742,0.449,0.516,1
"8689","chr14-73728426-73729151",0.569619115866673,-0.583513841437378,0.084,0.117,1
"8690","chr11-65606659-65607649",0.569802695593556,-0.272343938877029,0.194,0.227,1
"8691","chr6-17986693-17988521",0.569809637442745,-0.503088141026888,0.313,0.409,1
"8692","chr7-56050916-56052161",0.56981583315388,-0.387305393213426,0.36,0.425,1
"8693","chr2-130181105-130182568",0.569841138171877,-0.385687226552924,0.448,0.549,1
"8694","chr9-128551894-128553190",0.569929037993629,-0.296079651386497,0.487,0.549,1
"8695","chr14-91509103-91510982",0.570109210500264,-0.374882839679704,0.495,0.581,1
"8696","chr4-705190-706284",0.570335564531109,-0.374191609524508,0.391,0.467,1
"8697","chr3-48435844-48436315",0.570460770231138,-0.37201371950443,0.091,0.11,1
"8698","chr12-55931620-55932769",0.570595781794103,-0.498929402138829,0.081,0.108,1
"8699","chr9-19379655-19380762",0.570635169525915,-0.307801395104434,0.332,0.377,1
"8700","chr19-52600637-52602207",0.570893061613837,-0.439762889071152,0.192,0.25,1
"8701","chr2-100104239-100105479",0.571141773805456,-0.358165330883936,0.137,0.178,1
"8702","chr5-88659699-88661407",0.571375843610397,-0.317396034259416,0.335,0.401,1
"8703","chr11-116787392-116788491",0.5714322341512,-0.352936146688529,0.1,0.126,1
"8704","chr12-48681474-48682711",0.571675543288133,-0.420139459872363,0.374,0.444,1
"8705","chr19-3762420-3763225",0.571702531374775,-0.295494534509356,0.473,0.537,1
"8706","chr8-89757005-89758483",0.571736088420066,-0.499053529297059,0.183,0.239,1
"8707","chr3-138173895-138175064",0.57190057435674,-0.425392137519221,0.116,0.16,1
"8708","chr8-17026563-17027972",0.571919755469381,-0.414877229349883,0.33,0.403,1
"8709","chr14-55353807-55354929",0.571939175406424,-0.35276639200636,0.08,0.104,1
"8710","chrX-47482119-47483823",0.572117128069862,-0.298821907729367,0.224,0.261,1
"8711","chr2-112708927-112709492",0.57212209851574,-0.308611943268834,0.133,0.156,1
"8712","chr14-105419096-105421063",0.572170567756856,-0.313052422505462,0.177,0.217,1
"8713","chr6-7312300-7313486",0.572192198004406,-0.325951902859302,0.349,0.411,1
"8714","chr4-51842283-51843939",0.572215167220065,-0.300880046255059,0.479,0.56,1
"8715","chr2-20822119-20823305",0.572437226884954,-0.451912172207356,0.189,0.243,1
"8716","chr10-78033401-78034308",0.572449724622743,-0.313232705110986,0.315,0.363,1
"8717","chr1-39738270-39739413",0.572516861316865,-0.507193171819984,0.162,0.223,1
"8718","chr9-92324991-92326318",0.572677175963738,-0.351389958053734,0.287,0.371,1
"8719","chr6-41779297-41781468",0.572682603083416,-0.287694457416344,0.4,0.459,1
"8720","chr9-133335472-133336613",0.572718037388767,-0.338374889796951,0.208,0.246,1
"8721","chr9-125407628-125408799",0.572971216263173,-0.510875886963515,0.104,0.137,1
"8722","chr12-113663655-113664753",0.573002025888539,-0.513715447121468,0.141,0.2,1
"8723","chr13-50909409-50910787",0.573018657770864,-0.322383176664526,0.158,0.196,1
"8724","chr2-227252279-227253201",0.573227114554736,-0.53243397699542,0.09,0.131,1
"8725","chr1-227734587-227735925",0.573309966093544,-0.419655381683659,0.277,0.351,1
"8726","chr7-75072910-75074183",0.573354845274143,-0.414730802511131,0.212,0.271,1
"8727","chr11-95068365-95068876",0.5736051131124,-0.272117914526737,0.099,0.121,1
"8728","chr16-15958465-15959504",0.573627637395738,-0.516711541685408,0.083,0.117,1
"8729","chr1-153976772-153978181",0.573714649753403,-0.53914319438601,0.142,0.202,1
"8730","chr7-157138243-157139663",0.573798481984041,-0.292820081199063,0.424,0.499,1
"8731","chr17-44758134-44759964",0.573922445019943,-0.378042083284557,0.109,0.14,1
"8732","chr11-11620213-11622352",0.574089246580467,-0.478192335569321,0.232,0.323,1
"8733","chr22-21982253-21983030",0.574200538984901,-0.33228469500357,0.101,0.128,1
"8734","chr7-100655603-100656692",0.574211868133945,-0.295429896184501,0.179,0.227,1
"8735","chr1-103524798-103526462",0.574232581153518,-0.285580718367853,0.315,0.37,1
"8736","chr19-13149705-13150510",0.574355880855757,-0.336980676252057,0.268,0.328,1
"8737","chr3-9247398-9250053",0.574386479448683,-0.279284229971142,0.213,0.266,1
"8738","chr12-62602271-62603892",0.574481053369109,-0.356172409874368,0.397,0.466,1
"8739","chr5-61161870-61163121",0.574612129874791,-0.394395916397342,0.185,0.237,1
"8740","chr10-87054644-87055687",0.574711624854732,-0.376829258714435,0.11,0.141,1
"8741","chr14-36320002-36320939",0.574759989929085,-0.431556029747376,0.228,0.285,1
"8742","chr4-59655712-59656515",0.575218965709935,-0.298129356522761,0.097,0.109,1
"8743","chr2-232440254-232440861",0.575418869606698,-0.524583257584836,0.076,0.112,1
"8744","chr11-3580496-3581476",0.575589330231398,-0.312701137142843,0.1,0.119,1
"8745","chr5-150000077-150001495",0.57572624453923,-0.360809400976464,0.182,0.239,1
"8746","chr17-8435358-8436655",0.575824218858433,-0.30853095316844,0.438,0.505,1
"8747","chr6-87407479-87408893",0.575992750348584,-0.355744506936489,0.303,0.363,1
"8748","chr17-48246284-48246944",0.576072404132849,-0.370421132513683,0.085,0.106,1
"8749","chr15-71810282-71810778",0.576146231795989,-0.389783652983249,0.282,0.332,1
"8750","chr12-52036444-52037752",0.576191319871408,-0.393756831223086,0.268,0.314,1
"8751","chr20-17938671-17939386",0.57620139079312,-0.487742751280381,0.135,0.187,1
"8752","chr19-11987085-11989158",0.576251956950709,-0.4184721362187,0.28,0.342,1
"8753","chr17-7884722-7886290",0.576302759373426,-0.433733712260877,0.215,0.275,1
"8754","chr1-7752157-7753161",0.576390466920169,-0.28983796490919,0.118,0.149,1
"8755","chr6-42725945-42726930",0.576429793952341,-0.284382976472392,0.127,0.154,1
"8756","chr15-40404977-40406271",0.576449852623871,-0.410561666204724,0.321,0.387,1
"8757","chr17-28842042-28843036",0.576762774421717,-0.374774556303991,0.226,0.275,1
"8758","chr14-24429230-24430747",0.576828918277279,-0.316338126686079,0.205,0.244,1
"8759","chr14-67816254-67817276",0.576942597313587,-0.336452367441648,0.248,0.297,1
"8760","chr1-31788116-31789556",0.577036641844054,-0.437788537204853,0.272,0.348,1
"8761","chr2-126971442-126972529",0.577046340321177,-0.252562617246339,0.09,0.105,1
"8762","chr3-129892574-129894028",0.577210116370331,-0.335776275731935,0.375,0.453,1
"8763","chr7-150367969-150369741",0.57725350438767,-0.350382917193428,0.39,0.453,1
"8764","chr16-4307284-4308104",0.577300351673353,-0.472257582973949,0.092,0.118,1
"8765","chr5-176364975-176366228",0.577529357701331,-0.459668666470798,0.137,0.179,1
"8766","chr9-111482657-111484551",0.577610152520758,-0.490795159874623,0.314,0.419,1
"8767","chr20-543001-544258",0.577784797243374,-0.450940612822578,0.367,0.451,1
"8768","chr8-116755204-116756073",0.57786804205503,-0.341388109776038,0.11,0.131,1
"8769","chr21-42878697-42879953",0.577873511476297,-0.399521408092206,0.252,0.305,1
"8770","chr1-39954559-39955924",0.577877832508465,-0.507447762760266,0.141,0.204,1
"8771","chr11-45592167-45593155",0.577952248334927,-0.506589771852368,0.118,0.154,1
"8772","chr2-27071080-27072911",0.578081570946212,-0.444500333897794,0.322,0.414,1
"8773","chr3-112560949-112562545",0.57814420628045,-0.319923295812085,0.467,0.534,1
"8774","chr16-70298463-70299904",0.578154892851208,-0.324287536635438,0.107,0.136,1
"8775","chr17-48868854-48870453",0.578267477097246,-0.320876369195281,0.198,0.237,1
"8776","chr14-22886283-22887627",0.57834143150641,-0.361975543881385,0.189,0.215,1
"8777","chr2-241271832-241273207",0.578357399619209,-0.423452356434535,0.16,0.218,1
"8778","chr7-47978614-47979830",0.578376752440858,-0.282664370013364,0.19,0.233,1
"8779","chr13-113109563-113111061",0.578621006542562,-0.519042159312312,0.08,0.109,1
"8780","chr11-68903349-68904634",0.578699505895365,-0.338733649931565,0.182,0.222,1
"8781","chr9-121200914-121202265",0.578833620687118,-0.300832586326881,0.526,0.62,1
"8782","chr5-150758213-150759303",0.578869123691574,-0.316776071268691,0.433,0.494,1
"8783","chr1-149899034-149900296",0.57903658781339,-0.317128796914409,0.151,0.187,1
"8784","chr18-456141-457488",0.579088958719886,-0.335788592152482,0.188,0.226,1
"8785","chr8-58552507-58553960",0.579323891744285,-0.286017096747841,0.262,0.336,1
"8786","chr22-29580117-29581389",0.579396199454406,-0.305539515541293,0.258,0.314,1
"8787","chr9-136807022-136808749",0.579402659487531,-0.31860900001253,0.334,0.396,1
"8788","chrX-109732444-109733928",0.579626623337842,-0.353998191492947,0.284,0.335,1
